subject,task,sequence_length,label,movement_mean,movement_std,movement_max,movement_min,movement_median,movement_p95,movement_p99,movement_iqr,movement_cv,movement_skew,movement_kurtosis,scanpath_length,num_samples,dispersion,dispersion_x,dispersion_y,center_distance_mean,center_distance_std,center_distance_max,velocity_mean,velocity_std,velocity_max,acceleration_mean,acceleration_std,acceleration_max,fixation_mean_duration,fixation_max_duration,fixation_count,hull_area
sub-014,memory,9,6001090,0.003432582913170898,0.016599163498155663,0.3877577350939578,1.1098157990461559e-05,0.000963354720032289,0.003712451057076017,0.11025263348739904,0.001178590049600909,4.835764763165457,9.162487848013988,115.25827991941837,13.696005823551882,3991,0.03515298729688642,0.02453449790319403,0.025175204637365434,0.2266148204928096,0.02575834368496678,0.33576030796737394,3.959328716900663,197.1038822466704,12446.55214343494,311730.84240774333,19677872.546490457,1242825664.0264874,1.1145251396648044,4.0,358,0.034644929485103296
sub-014,memory,9,6001091,0.006443066342265401,0.030500473174346784,0.7481700581787715,7.763095282247194e-06,0.0010695434771536556,0.00616347302884129,0.12470770186233883,0.0012346495880857559,4.733844345861994,11.298917655036327,213.8486044371066,21.906425563702363,3401,0.05033277653936108,0.044008480643850725,0.024426256888460684,0.20396421706505913,0.021434982677710237,0.6362728014809048,2.9008761354942725,81.20547999902998,4686.353066783948,47235.079078426614,2698695.888970079,157231473.20787746,1.1003236245954693,3.0,309,0.09683683190403988
sub-014,memory,13,6001130,0.006857764630592631,0.02954392757960112,0.5054627032100006,2.0729196572893675e-05,0.0010439443745472135,0.006051230662339044,0.15451458029996692,0.001238995564028793,4.30809880056324,6.382794949026689,54.383941801285076,35.18719031957079,5132,0.05486712354657698,0.03981581403853626,0.037750525807252557,0.19623307910026375,0.03545583696790449,0.4989763020030024,7.499418810935274,297.3543032915402,15362.270126911822,586410.6481409204,29682887.79840136,1534070116.7600796,1.125,5.0,456,0.12377172298771032
sub-014,memory,13,6001131,0.0035715148326263997,0.021897135876107695,0.5744260521138831,1.5369357357182316e-05,0.0009768771790165543,0.003906422901854301,0.10774340777701716,0.00106428356101283,6.131049961230346,15.010678327004392,298.8732290486533,18.736166811958093,5247,0.04028118498268434,0.03108787222223061,0.02561480166434042,0.22732782244467883,0.02407045607342481,0.5514093093127806,3.396460787223573,194.72733661412667,14100.718108157695,268596.8820747702,19443079.485722136,1408114057.1121578,1.109936575052854,3.0,473,0.1972366931419398
sub-014,memory,5,6001051,0.005679557325500855,0.02838502724980192,0.5231790868869213,1.0530531184864582e-05,0.000929709903261806,0.0040138346174958435,0.13090094424612272,0.0010642201152380277,4.9977534556003045,9.233833247295598,122.31435526072485,12.069059316689316,2126,0.03552094575049262,0.028191498576592287,0.021609650506554584,0.2261701569076854,0.021158773709230142,0.5293622411496153,10.21869091916247,305.50068959183295,12094.598103754812,738490.2169384725,27358211.620095275,1207800299.7405386,1.1451612903225807,3.0,186,0.06256990278423898
sub-014,memory,5,6001051,0.004532201821434975,0.020657801096201748,0.25378075690155305,1.3269628727996426e-05,0.0007803304304435566,0.004312269910414653,0.126146730140809,0.0009629064894251805,4.5580055589098025,6.492006619453247,46.728996188557005,9.794088136120982,2162,0.025886906153542916,0.017734140381059166,0.018858212405931395,0.232339323807022,0.018648348272074674,0.31780859646182513,1.0304579549886412,6.333760517197746,84.2276741739364,265.748045971049,3360.2015292226733,49357.76982314048,1.1134020618556701,3.0,194,0.011211695376560226
sub-014,memory,13,6001131,0.007302691687517807,0.030233024978166937,0.5163177508020137,5.742996718306855e-06,0.001041961529945235,0.007232816930556346,0.14588769076318767,0.0012760225691175187,4.139983758296001,6.041872469165199,50.42598601570971,36.66681496302691,5022,0.05059143454134224,0.041529620503315906,0.028892626564600864,0.2074866302530727,0.02425904076645649,0.31476548836548107,1.7782142916331982,9.627618094355562,152.53430500579336,508.012170388826,5514.347060357426,168876.61653538817,1.1255605381165918,4.0,446,0.09088461074204936
sub-014,memory,13,6001130,0.012004841772127175,0.03935912823669258,0.31361709502406887,1.1002887627339518e-05,0.0011447743689289769,0.15044885406507516,0.15962162429062657,0.0014291461134464428,3.278604498401349,3.5521159700761387,11.506972989503568,53.55359914545933,4462,0.07360544093696252,0.06211102651622057,0.03949659884883788,0.19649236632252468,0.03341720287110272,0.3401286065263019,7.229815022653897,235.03731942735516,15309.395967772047,362330.6753518005,22936459.72697537,1528834770.0035186,1.1614583333333333,4.0,384,0.04378069373078805
sub-014,listening,5,500105,0.001496731034947747,0.008755055276268561,0.202681385574406,6.252247120894089e-06,0.0006747016811890279,0.0021275307049910797,0.00941128141398676,0.0007724507095629255,5.8494512853969205,15.092584454574055,249.6665684423411,3.5233048562669964,2355,0.019439613319130373,0.01299614117233365,0.014456793580392752,0.32441187567120555,0.015112034005266502,0.5210285532441334,7.24670039143706,260.2813258729331,11768.06350873585,563984.6891203697,24428187.77691112,1175169632.6852064,1.0825688073394495,3.0,218,0.0250136574520469
sub-014,listening,9,500109,0.0013797880212984856,0.00980311715548938,0.2621212274691522,3.69976135470093e-06,0.0006127099170092093,0.0018673266883218879,0.005090810970144675,0.0006736870750572422,7.104799435977057,18.47211110670743,383.0832768984059,5.833743754049997,4229,0.014483270269891614,0.009759674441495206,0.010701115479554062,0.28877916277208887,0.011606026320576905,0.3919982491056852,0.2736974768371133,2.0863641823943038,70.46081241551738,31.728061273771285,1029.3255213203406,37870.84076011323,1.0902061855670102,3.0,388,0.012449895932209413
sub-014,listening,13,500113,0.0012425590589952777,0.008920186365002986,0.286158906851828,8.978222945036585e-06,0.0005994110106143933,0.0018070542864072937,0.0037559684830187285,0.0006582737554381954,7.178883209153672,20.131826164781007,452.1828200683685,7.739900378481584,6230,0.011693486969959957,0.005766142617182869,0.01017296598023068,0.29939924361737363,0.010106164862588606,0.3936835746278712,0.27949827544572386,2.3468963407818904,80.24338980451037,38.72887420148895,1182.861624703137,48739.515369064095,1.096830985915493,4.0,568,0.037144064815873824
sub-014,listening,13,500113,0.0029713099855241862,0.018830399410343767,0.6374106838797009,8.375150301068412e-06,0.0011865065398354582,0.003779725272279572,0.01843349244082855,0.00126578325912598,6.33740656548219,19.07908131502024,488.0832834284885,18.00019589230552,6059,0.028302589539668837,0.015793674773592677,0.023486089751104892,0.14567641416370192,0.01656523109667572,0.48148408980860974,0.6549005175318299,4.864107100758305,154.39299567968467,99.59220991884892,2625.762357991764,106497.03429254364,1.1018181818181818,4.0,550,0.14280680797475725
sub-014,listening,5,500105,0.0019442320048371495,0.009900290044867198,0.2810135981957958,9.174874854973667e-06,0.0011759413876264828,0.003491261086808585,0.006012890910841898,0.001241974389987876,5.092134076712956,21.799664479284157,520.7252779664661,4.687543363662368,2412,0.015362213235316231,0.009704264222956265,0.011909023947342461,0.15989701343175006,0.008576898317619838,0.21640665030268993,3.6220857017167267,157.4536339274728,7731.164070432053,320300.7129909362,15724328.887100605,771934828.0909,1.1209302325581396,3.0,215,0.01268466689871708
sub-014,listening,9,500109,0.003922192422500499,0.02402562676022021,0.675689768864379,8.72765056588513e-06,0.0012175524184854399,0.003999597257414371,0.12663720740708742,0.001310667759093831,6.125560444814499,15.270348351896214,329.1698205233265,16.36730897909458,4174,0.04599088560826015,0.023444467590130354,0.039566633650683476,0.17353519030893527,0.03554782816120215,0.5037421703041922,0.9029393406132781,6.525750295272342,118.92866418879736,177.60502760932565,3315.703841766455,74247.74300801092,1.1029023746701847,3.0,379,0.13219173114683175
sub-014,memory,9,6001090,0.008053826108742017,0.036177754775907754,0.3469978762717223,8.629216660606048e-06,0.001293540866751923,0.005339926545382045,0.20959818157799615,0.00149814475621348,4.491996013750365,5.632712150049924,31.336851089613635,30.644808343763373,3806,0.04999140869125083,0.04540109180362089,0.02092562558144576,0.1525451616729175,0.01408554424658471,0.22626742549258874,4.2250939284337905,103.09279728508683,5114.129903759262,66348.38307445835,2879381.5551798074,127676912.98238875,1.1272189349112427,3.0,338,0.03118402667165595
sub-014,memory,5,6001051,0.00773345424851925,0.03679472259576754,0.5909141623645384,6.45399036258561e-06,0.0012239950900299087,0.00514424353424629,0.1824342035578762,0.001370525607720282,4.757863874711969,7.837377930571573,83.16922211305098,14.593028166955825,1888,0.0443284661546562,0.03498889864299663,0.027217455490449672,0.15403382478711727,0.021366875497997494,0.4198704736569183,3.155624216728816,64.9504632961751,2777.160523395322,24987.3938497352,1064739.5911935065,46211175.36479092,1.1454545454545455,3.0,165,0.06686540491345747
sub-014,memory,13,6001131,0.003249757824457887,0.01846421436230804,0.46167393284550273,3.171667698315193e-06,0.001200699240761605,0.004000235321232312,0.09236530031840746,0.0013501422713692816,5.681720103370526,13.968481179329704,243.0206568798517,18.279887762575616,5626,0.0236560167412939,0.015503872153440807,0.017867206729484605,0.1624075400915513,0.015259200216431922,0.5142352120433618,1.4955294458438286,65.0914222236883,4866.424033054915,43270.77812796357,3240796.926698226,242971992.59040847,1.12375249500998,5.0,501,0.12827362352091243
sub-014,memory,5,6001051,0.0018361895620159108,0.008045275253997375,0.13911438393943354,4.47975897170172e-06,0.0008915759788574429,0.0030693401651483115,0.009128615163506151,0.0010057671344420502,4.381505820763216,12.420920715944675,164.20958671259226,4.208546476140468,2293,0.023264389034346095,0.008262244225877614,0.021747807188159336,0.21736330744179827,0.020349598319587547,0.2721046683379298,0.4269425171388691,2.359171266821719,53.9933711773863,57.25192679162577,1142.6399831948836,27179.085279366747,1.1219512195121952,4.0,205,0.011860874059318401
sub-014,memory,9,6001091,0.018789207311004287,0.06596085669750316,0.6755756711476895,6.9204462683371254e-06,0.0020366356410953124,0.23326570303988464,0.24177691150690506,0.0026586731823074975,3.5105715534296027,4.780558976052848,29.0522366268629,44.718313400190205,2381,0.12083300274419456,0.11336434878554881,0.041822708862613966,0.15463608419508582,0.042014177289497225,0.49323147449446864,6.579077500015112,100.82703421553873,4802.318748052962,202968.3082304796,9836385.520730708,479467760.79364866,1.1226415094339623,4.0,212,0.2023047862815845
sub-014,memory,13,6001131,0.007046007667351188,0.04567452111429676,0.7509432144285562,1.3175024674185853e-05,0.00181867556837633,0.006342862336819574,0.21877604319666247,0.0022859140087525577,6.482326342893014,12.250491059140328,169.2885661609871,20.658894480673684,2933,0.07932014452085513,0.07001233410475484,0.03728214586116963,0.16911635861411883,0.03149184766330129,0.5877163632656434,1.4414109295088142,16.364240614459646,478.0480194267167,396.3939521782123,9643.315729047386,346202.06546736445,1.2457627118644068,12.0,236,0.37063770266618773
sub-014,memory,9,6001091,0.019567423949045364,0.07769701024772223,0.43523585432877016,8.764657731948309e-06,0.001954150297387798,0.038279008736298276,0.4126203795543836,0.0026702647174161294,3.9707327060552,4.507276752551344,18.71930720856254,22.58080723719835,1155,0.13069623777761144,0.11804568580498452,0.056095656088977354,0.1557575505294829,0.06721105194770685,0.4876780286441709,4.183331312063226,24.85015993755714,248.92325769046408,1105.7152146992594,13068.015629780535,148040.19609356637,1.16,3.0,100,0.10926800306722918
sub-014,memory,13,6001131,0.002457662645253941,0.01704089167345068,0.214183836874569,1.854172405580177e-08,4.36518217129634e-05,0.002746961173715521,0.11487961342173256,0.0009656169316269034,6.933779827902257,9.683105242545155,96.82028241342091,14.293765944796922,5817,0.02104468071256132,0.01387555830731525,0.015822372387033025,0.20701956183255737,0.016060218496109117,0.285428247297107,0.5164368386109522,4.946197411206849,115.95862020200221,131.40016125989152,2592.9002997038656,68364.5440855066,1.0228471001757469,2.0,569,0.020841558415073017
sub-014,memory,5,6001051,0.002941212981766665,0.017893540349102708,0.4361405038095536,1.330524143074675e-06,0.0006861066067853519,0.0030551543254148297,0.07384014992897057,0.0009001526519834015,6.083728196505783,13.054098116467038,223.975476310679,6.367726105524829,2166,0.024461370215740037,0.016429697565400102,0.01812246315325209,0.2111436747601545,0.01763459534998148,0.4960985507083556,0.48402678159305823,2.9946790096828946,82.59498770989117,78.12741701477242,1431.4597327987774,40785.60551392961,1.0904522613065326,3.0,199,0.0458247626753426
sub-014,memory,9,6001091,0.002943383382902632,0.016973593884040936,0.44278523819948856,1.0693376729296086e-06,0.0005922282067090087,0.0034995028589574744,0.06703807488533046,0.0010229430131223237,5.76669487999295,13.422267076747307,243.4000225079428,10.846367765996199,3686,0.023166958343819103,0.014032100467156762,0.018433884978047044,0.19134247214234967,0.01903941399723202,0.5248309507960746,11.181867319518775,626.6150812834162,38007.63693029502,1035801.3660241965,62560887.57197232,3795609085.4625525,1.063400576368876,4.0,347,0.04390686518632247
sub-014,memory,5,6001051,0.0034044795004600855,0.02806141247099812,0.8389569425856447,1.8768938151229594e-06,0.0009464616261003013,0.003651659718892262,0.09918115681166255,0.001173403749427755,8.242497118048696,23.408911607355112,658.7464044259374,7.929032756571539,2330,0.030884787255955604,0.016879527053606402,0.02586409964201745,0.24336537199824776,0.02272637385371504,0.5585727257874108,0.7691461031714519,8.282814035634877,351.04154630035316,155.42433247082826,3581.70835312584,144706.48774969782,1.1095238095238096,3.0,210,0.0880155481593576
sub-014,memory,13,6001131,0.003195724272164547,0.016763915991490512,0.41614652847448036,1.8261894953339462e-06,0.0010741753871991524,0.0040182717433898275,0.11330535350432983,0.0012486498155111132,5.2457329117871225,11.366432739284392,162.1174830844299,17.691529570702933,5537,0.049004548223441455,0.037458274738284954,0.03159625611072872,0.1904423775895686,0.0261512046731311,0.43248933301282055,0.6712360965873226,4.309620140754884,88.42733454037977,119.17139433279354,2172.904605111352,49913.460456510584,1.1214574898785425,4.0,494,0.11332657700402543
sub-014,listening,5,500105,0.0011641133146661933,0.0037468239114007325,0.08204769625714277,9.256146096527511e-07,0.00077497292913103,0.0023337699842602157,0.004156627096365443,0.0008525783030481206,3.2186075566665306,17.565392245213094,336.09627727976397,2.805513088345526,2411,0.007491854242176491,0.0044190366567329826,0.006049792972694856,0.31516194629692185,0.006090016978246065,0.33713656293214583,0.28944761096642085,1.3002246138649756,37.822796501133155,22.42557073839906,647.6603768690167,19201.66005179438,1.0954545454545455,4.0,220,0.0045142744486396155
sub-014,listening,13,500113,0.0010673994990704017,0.004005795741633523,0.09119637224630428,7.741112817653674e-07,0.0006732416830556423,0.002144819742717514,0.004107833375847126,0.0007856849184080904,3.752855182265095,19.150551217825225,392.23331744459904,6.628550889227194,6211,0.016706062088432665,0.008278025178945674,0.014510920358106461,0.32087442211649464,0.013533663148034537,0.35623284933839877,1.5477332614869557,102.68672236929852,8091.268208355318,129985.94423587596,10253808.339321274,807905605.6917021,1.078125,4.0,576,0.014116804290065925
sub-014,listening,9,500109,0.0011607187764642497,0.005036038691033578,0.1389775216402252,1.2511869792930645e-05,0.0006745736318910524,0.0020894715177049365,0.003932805577996509,0.0007444133681144436,4.3387242397975365,16.724629338051614,311.5733914730039,5.000376489007988,4309,0.011809633220890396,0.008812557239177933,0.007861696491099785,0.34672958793213676,0.007077838894219338,0.3709918982921998,1.9555929127039362,111.74763653707633,7333.571671785837,169956.39805505803,11160636.748756066,732361950.3161775,1.072139303482587,3.0,402,0.009797897346224974
sub-014,listening,5,500105,0.0013489192891113634,0.011299140642602833,0.24714301520028226,6.598758281026444e-07,0.0004004559007176881,0.0016129082321964631,0.004419696808101209,0.0004933433049078539,8.376439371733237,15.905447625157034,272.86364022349517,3.163215732966147,2346,0.015737113159869164,0.007825551500025967,0.01365347846986139,0.28276654251821937,0.013695403787254071,0.3931319527067606,3.1274776162705984,140.95766532210658,6824.080864627377,145383.414273977,7038814.277674135,340710546.90039057,1.0829493087557605,3.0,217,0.024234596711015296
sub-014,listening,13,500113,0.0015467363073594636,0.01234328487895013,0.40613380098659785,7.558740115033456e-07,0.000390616967815611,0.0018050828815388725,0.008207530834775406,0.0005280659874677858,7.980212800475456,17.120431201700296,382.9310759030174,9.218548391862402,5961,0.028552017472823925,0.009738391012596952,0.02683992254560757,0.27762624394487173,0.02640828528208148,0.49672172308353907,0.36062534160142895,3.5384585135138877,109.81866638569119,87.18050338522303,1970.7085037114568,87154.5629338668,1.0681003584229392,3.0,558,0.07269221461926682
sub-014,listening,9,500109,0.0011018278626780717,0.010002461588039647,0.19199183471631848,8.067821052343981e-07,0.00034398439441053524,0.0014560419138425892,0.003168459268342063,0.00046371064765857704,9.07806194311328,17.168843314124747,298.85546951439824,4.664037342716277,4234,0.010796841000673211,0.009480039654788686,0.0051672646281618025,0.28870066802930283,0.006265477467283494,0.3838019992766979,0.2706240510707475,3.415773226474859,102.19274847386706,62.75687930223178,1717.585341855966,57723.63597680855,1.0521091811414391,3.0,403,0.01724353622640184
sub-014,memory,13,6001131,0.004246833717594363,0.019502870793185134,0.20307400502397893,6.012168971630537e-07,0.00040266266327500006,0.003378385988355605,0.10751373881571032,0.0007706878589676529,4.592332097295446,5.913400293996548,38.19240570593756,21.539940615638606,5073,0.03382573832062849,0.01477123475998546,0.030430103460241994,0.25023451348625786,0.028381864639409997,0.3635400613609964,0.9733065332167048,5.968872329991851,95.11698992222573,264.05093531526813,3059.288034369522,46364.4340660551,1.1140350877192982,7.0,456,0.01783586672948408
sub-014,memory,5,6001051,0.001581116959360003,0.012343318672921062,0.22618807141195635,1.0376435825728212e-06,0.0004501974949619187,0.0024374154946249123,0.004615312351422838,0.0007174102292493962,7.806708162764463,15.32011774451815,241.65093978038047,3.665029111796487,2319,0.013796780396118223,0.010384002970704688,0.00908425184608553,0.2755238723566637,0.009766573808840872,0.3728947772343009,0.2967661724597056,2.7724526538721648,96.89128400483014,33.08609178749719,1198.2087820415775,47979.08303526037,1.0642201834862386,2.0,218,0.015011925384604904
sub-014,memory,13,6001131,0.002431510933871498,0.0126167641330957,0.24998130701396842,1.1055680136981173e-06,0.0009666749326276999,0.0034948311193412135,0.021997745866081782,0.001123954433415264,5.1888576593842615,12.300658571774823,172.80282028615494,13.73317375450622,5649,0.03523355465434901,0.020247083579534433,0.028835030433560255,0.28004341191149945,0.027269162791560116,0.3756098242599293,2.9758005141168185,145.23183280421583,10147.809582704955,202928.87184901236,13604663.526531558,1013342963.2285178,1.0970873786407767,3.0,515,0.02716274491338394
sub-014,memory,9,6001091,0.002763696623578673,0.013994073086224818,0.25064629544437567,1.8156742553521062e-06,0.0011121216321162155,0.003835835229412573,0.025850883944680197,0.0013187165413201714,5.0635344584616835,11.565254182451472,148.32896375022642,10.922129056382916,3953,0.020606405241633926,0.015743505916918005,0.013295335965157326,0.2474441650804133,0.012819099668701959,0.30750359606490846,7.075945536374192,247.3331833647561,10521.749211703866,588595.9168292693,23856956.41971144,1050705289.3666265,1.1092436974789917,4.0,357,0.021046456419060226
sub-014,memory,13,6001131,0.003957879103117631,0.019549299896444005,0.4709536908405999,1.3804018256012489e-05,0.0011969404808956094,0.004199042436385551,0.1255993208737915,0.0013594473366664525,4.939337303417119,10.412363455495996,153.61027743981842,21.792082341765674,5507,0.034723178630722586,0.027899091401807352,0.020672199524353202,0.24253079748475562,0.022033261335865625,0.3898225370930556,2.9263148670292543,150.97872980203417,11193.57962729677,203082.42214007225,15068876.64046394,1117740010.2607703,1.0998003992015968,4.0,501,0.04742852721742225
sub-014,memory,9,6001091,0.003979407247794471,0.01979227888806889,0.2911416537196636,2.133759662145526e-06,0.0011873328165936767,0.004103787940693425,0.1332215151660959,0.001336150739244106,4.973675136928616,8.691197102149061,84.50759165369162,15.324697311256507,3852,0.02425598424150587,0.021183234503677505,0.0118162323727315,0.23973955533578672,0.012541635873503796,0.45406233251487577,3.9529420662505124,195.942370051342,12144.914621184318,315477.85343408573,19563095.829293445,1212753628.3918157,1.1127167630057804,3.0,346,0.04442086522246169
sub-014,memory,5,6001051,0.004460318622469682,0.021352870693742174,0.2632636372855182,2.420158810040645e-06,0.001077748189442257,0.004378202399635794,0.12648371993772148,0.0012828446179039554,4.787297164416266,7.666313244310786,64.85228898416146,9.000922980143818,2019,0.02523255961573463,0.0222141908721341,0.011967112795407098,0.255556275103158,0.014420335176799057,0.35854420109695745,0.9792939663828757,6.380559733367416,134.71729353453668,255.83095498569685,4188.869896471295,136451.27722365316,1.074468085106383,4.0,188,0.01713618665202139
sub-014,memory,5,6001051,0.002341827971284578,0.013789473768597424,0.3210652865004401,6.521042172969817e-06,0.0009114675022535855,0.0032581540215141304,0.027634834372737227,0.0010516249216479922,5.888337630980382,16.021310985229025,309.245522985282,4.945940675353028,2113,0.02495121747137431,0.017689987421543825,0.017596238186880622,0.2891207780568901,0.017250970193105876,0.48734298846248697,0.39603965809886976,2.125085200582452,60.5166582298048,33.979764688995964,1069.007200224276,33166.96809144224,1.1216931216931216,3.0,189,0.027992765387631048
sub-014,memory,13,6001130,0.002820946599262616,0.017183534272943897,0.4984403837021566,2.510173624257136e-06,0.0009036530207584654,0.0033986915532041584,0.0965600607256792,0.0010347945804458256,6.091407145897623,15.429541403326441,315.64914693399845,15.599834693922267,5531,0.02311373019945201,0.018078766497301474,0.014401483453766477,0.2844737748863531,0.01665152713936017,0.4861680742184413,4.7621148641003765,222.8542873771159,11876.288611097905,423137.2917483999,22254164.06518396,1185922115.9168053,1.1037924151696608,3.0,501,0.06709545418571858
sub-014,memory,9,6001091,0.0018811646088630824,0.011854599567385049,0.36569697113108185,2.8326216634856257e-06,0.000861990407323024,0.002701061211094813,0.006791679591409307,0.0008912931003600686,6.30173431476026,19.924399975836913,486.8014100598789,7.771090999213393,4132,0.017085760039413745,0.011675841622014117,0.012473889471294443,0.28925497741320744,0.0130881664803504,0.45977503906209594,0.4156593984126732,3.350079437570671,160.15253699680605,94.97602031966319,3534.9553012734864,212121.16580943196,1.1072386058981234,3.0,373,0.03849321192052615
sub-014,memory,5,6001051,0.002191809529262735,0.011213753219325762,0.22470023535517078,2.748848540179612e-06,0.0008546302014788062,0.002922493754657035,0.02432235316898339,0.0009286319966158114,5.116207895627574,11.882694318135867,164.42551738436276,4.705815059327092,2148,0.017939786791925705,0.013681814016741407,0.011603616477247527,0.2749040862553325,0.013011922874315643,0.3863243806535644,5.250927054482564,222.88261814508937,10324.640926227215,480137.93961350736,22261769.993699808,1031033500.3664656,1.0804020100502512,3.0,199,0.014412398268652805
sub-014,memory,9,6001090,0.002017200392187887,0.010888103463619708,0.22624577116164682,2.7015742443663844e-06,0.000821811597330829,0.0028919570265990634,0.01800192400337772,0.00091884717306812,5.397631046368329,13.695411403728965,214.33316324507095,8.034509162084355,3984,0.03148439093045245,0.021949887537080343,0.022571426835073623,0.2787090928365137,0.02403734841223764,0.3670478120677084,0.3767916179064934,2.0800079287442355,62.56171645252922,38.69335958132031,1102.824755231538,39084.85965706154,1.1176470588235294,4.0,357,0.019905423647886233
sub-014,listening,5,500105,0.001214547699295737,0.005283969206992914,0.17122117891361716,9.077324147998917e-06,0.0007716231862143737,0.0022534480832157736,0.00446485183158213,0.0007851926379141039,4.350565408058371,22.44047296144512,585.8279767829248,2.8663325703379394,2361,0.015011321808732282,0.009598171850688121,0.011541875045675188,0.3242534767914881,0.011602402635468639,0.3813038236799633,0.29130180620013973,1.5720956479165538,56.26051562910833,28.609293090147133,898.8487647504201,34123.011753531675,1.063063063063063,3.0,222,0.009551217528515534
sub-014,listening,9,500109,0.0014375615877818258,0.015737602248249497,0.7145363801518261,2.969165486933285e-06,0.000670808752727673,0.001958924972547741,0.004233197838359896,0.0007073352015424656,10.9474281881257,35.981083143538825,1426.8949170423139,6.246205098912033,4346,0.01768516876584595,0.012403488820849672,0.01260629443363554,0.33551076587281803,0.00756303457305276,0.44938358561465924,2.614057458997006,152.39154070387568,10040.233855093082,230619.21271066053,15214166.257877665,1002634493.4490246,1.1012658227848102,3.0,395,0.13367035367656482
sub-014,listening,13,500113,0.0016777977837246867,0.018810035994946135,0.968320355843921,6.621732109497018e-06,0.0006850970175895438,0.002367183892642575,0.007774053661128716,0.000800704544128636,11.211146049548432,42.70281008946827,2033.7201932119303,9.014807491952741,5374,0.03873070864033859,0.02537890502967078,0.029257118300983605,0.31350417907864936,0.032120361310962194,0.5984915391340604,0.2900342226268936,1.8445825649378793,69.85689406086286,17.106536171896558,809.8544107200635,35383.110885228634,1.0846774193548387,3.0,496,0.08424092773530972
sub-015,listening,13,500113,0.3453096293897803,0.41740531304146167,0.9729081131138698,0.004232095719573028,0.1843836814530445,0.9089940951580615,0.9601253095227082,0.6161794027015559,1.2087856159096588,0.7621309584159535,-1.3479125059232517,2.071857776338682,7,0.42034770145837885,0.15972528234279518,0.38881875507986596,0.4818766701560359,0.038720593969840705,0.5368338097403366,3.498380307138866,7.894459855158037,19.591757281156877,128.46072156595386,234.4728581242916,534.0151726600701,1.0,1.0,1,0.09703955843469014
sub-015,memory,13,6001131,0.007227990348754591,0.03809679760615712,0.43696387562000705,1.3413331574070302e-05,0.0006597186412068846,0.025415258162444398,0.1877877732468143,0.0010702889597084665,5.270731665091575,8.978772916509879,89.68575857772956,2.616532506249162,363,0.034741251232259,0.021173995128516535,0.02754299307411043,0.4932365049696811,0.023760697504859183,0.5042887057656876,0.42671712592961114,1.8946568250881435,28.212808937689704,57.91173328277747,1013.0326887903473,16881.448096049586,1.15625,3.0,32,0.015036806227308875
sub-015,memory,5,6001051,0.002037881590354038,0.02347630930279008,0.6059082395336021,6.389170028052022e-06,0.0004467210955940896,0.001695804920021553,0.008586241420770808,0.000467350294194984,11.519957496015055,20.325587306574356,444.00912151474955,4.613763920561542,2265,0.020948972636252488,0.0129983253004733,0.016428724658278597,0.4562665979755412,0.013861860947586332,0.5543259986432867,0.3547476285231389,5.802639012835818,263.5916518587398,11825.49395839404,552277.6359831488,26262687.347407494,1.1293532338308458,3.0,201,0.1464002184033395
sub-015,memory,9,6001091,0.00296968286028716,0.028232747847765114,0.8360594461924975,0.0,0.0005547663655792382,0.004678822926867692,0.027894682217676978,0.0007273260205852522,9.506990872767837,21.064810821771932,514.8582417987885,9.906862021917966,3337,0.11664045702702676,0.08014633352861104,0.08474409382012597,0.43993264559201944,0.06290854683661035,0.5754782089159215,4.466709339835852,235.20403707584708,13580.59072445178,204811.7701130745,11745997.775553606,678101097.7675555,1.1283783783783783,4.0,296,0.25138843572894276
sub-015,memory,5,6001051,0.009307065392796108,0.017629603537444343,0.06398793695289644,0.00015420706252315496,0.001971642167659036,0.052533481879652254,0.06319599744435064,0.005828413302498435,1.8942172202948182,2.362659616047775,4.281902741537222,0.3629755503190482,40,0.021359750341393795,0.013826481174658812,0.01628088919480376,0.48843447562398,0.016377475832122686,0.49984114248991685,0.6956808041231923,0.9167169817746218,3.8259418108118424,40.09075845826519,309.5440152602077,1297.2946402417615,1.0,1.0,4,0.0007756865583593575
sub-015,memory,13,6001131,0.009685996651001769,0.03738670307924633,0.38350311144514876,5.2423631742393975e-05,0.001162332004345342,0.047108918480137825,0.22868242532977165,0.002289047630454591,3.8598715678246323,7.7457833290005365,66.77846716586411,3.0414029484145555,315,0.03204629833980697,0.028311993021758478,0.01501320380264699,0.49213021530390183,0.011397341480813039,0.5585047627630073,0.809746519046891,2.6881723632019896,28.341674595227417,111.498305982671,1198.9057027197127,13828.712015520025,1.1851851851851851,3.0,27,0.03694686071568918
sub-015,memory,13,6001131,0.0013838280035445836,0.01577845953671933,0.656575692051961,4.644102986376796e-06,0.0004709529730836351,0.002035389096568534,0.008124589896713181,0.0005348175600209239,11.402038039629096,35.22852074821351,1348.6349719912575,6.844413305531511,4947,0.015885754316447925,0.011414838130633745,0.011048016141098535,0.4907462583876024,0.008650346324395075,0.5467956993606709,1.0119946866842724,39.722267722697445,2152.5325715980225,39707.90423838428,1982288.2478315916,107435372.04489544,1.1173814898419865,4.0,443,0.08871741337635637
