subject,trial,condition,accuracy,cluster,label
31,155,5,1.0,0,정상
31,156,13,0.4615384615384615,1,과부하
31,157,13,0.4615384615384615,1,과부하
31,158,9,0.6666666666666666,0,정상
31,159,9,0.0,1,과부하
32,4,5,1.0,0,정상
32,5,9,0.3333333333333333,1,과부하
32,6,13,0.0,1,과부하
32,7,5,1.0,0,정상
32,8,9,0.6666666666666666,0,정상
32,9,9,0.375,1,과부하
32,10,5,1.0,0,정상
32,11,13,0.4615384615384615,1,과부하
32,12,13,0.3846153846153846,1,과부하
32,13,13,0.1538461538461538,1,과부하
32,14,9,0.6666666666666666,0,정상
32,15,5,1.0,0,정상
32,22,9,0.8888888888888888,0,정상
32,23,5,1.0,0,정상
32,24,13,0.3846153846153846,1,과부하
32,25,13,0.4615384615384615,1,과부하
32,26,13,0.3076923076923077,1,과부하
32,27,9,0.4444444444444444,1,과부하
32,28,13,0.3076923076923077,1,과부하
32,29,9,0.6666666666666666,0,정상
32,30,5,1.0,0,정상
32,31,9,0.7777777777777778,0,정상
32,32,5,1.0,0,정상
32,33,5,1.0,0,정상
32,40,9,0.1111111111111111,1,과부하
32,41,9,0.2222222222222222,1,과부하
32,42,9,0.3333333333333333,1,과부하
32,43,5,1.0,0,정상
32,44,13,0.4615384615384615,1,과부하
32,45,13,0.3846153846153846,1,과부하
32,46,5,1.0,0,정상
32,47,5,1.0,0,정상
32,48,5,1.0,0,정상
32,49,13,0.5384615384615384,1,과부하
32,50,9,1.0,0,정상
32,51,13,0.3846153846153846,1,과부하
32,58,13,0.3076923076923077,1,과부하
32,59,5,1.0,0,정상
32,60,9,0.7777777777777778,0,정상
32,61,13,0.3846153846153846,1,과부하
32,62,9,0.5555555555555556,1,과부하
32,63,9,0.5555555555555556,1,과부하
32,64,9,0.8888888888888888,0,정상
32,65,5,1.0,0,정상
32,66,13,0.5384615384615384,1,과부하
32,67,5,1.0,0,정상
32,68,13,0.4615384615384615,1,과부하
32,69,5,1.0,0,정상
32,76,5,1.0,0,정상
32,77,5,1.0,0,정상
32,78,13,0.3846153846153846,1,과부하
32,79,5,1.0,0,정상
32,80,9,1.0,0,정상
32,81,9,0.5555555555555556,1,과부하
32,82,9,0.6666666666666666,0,정상
32,83,13,0.3846153846153846,1,과부하
32,84,13,0.5384615384615384,1,과부하
32,85,9,0.7777777777777778,0,정상
32,86,5,1.0,0,정상
32,87,13,0.5384615384615384,1,과부하
32,94,13,0.3846153846153846,1,과부하
32,95,13,0.4615384615384615,1,과부하
32,96,5,1.0,0,정상
32,97,13,0.5384615384615384,1,과부하
32,98,5,1.0,0,정상
32,99,13,0.5384615384615384,1,과부하
32,100,9,1.0,0,정상
32,101,5,1.0,0,정상
32,102,9,0.3333333333333333,1,과부하
32,103,9,0.7777777777777778,0,정상
32,104,5,1.0,0,정상
32,105,9,0.3333333333333333,1,과부하
32,112,13,0.4615384615384615,1,과부하
32,113,5,1.0,0,정상
32,114,5,1.0,0,정상
32,115,13,0.1538461538461538,1,과부하
32,116,9,0.4444444444444444,1,과부하
32,117,9,0.8888888888888888,0,정상
32,118,5,1.0,0,정상
32,119,5,1.0,0,정상
32,120,9,0.7777777777777778,0,정상
32,121,13,0.3846153846153846,1,과부하
32,122,13,0.3846153846153846,1,과부하
32,123,9,0.5555555555555556,1,과부하
32,130,5,1.0,0,정상
32,131,5,1.0,0,정상
32,132,13,0.4615384615384615,1,과부하
32,133,5,1.0,0,정상
32,134,9,0.6666666666666666,0,정상
32,135,9,0.4444444444444444,1,과부하
32,136,13,0.2307692307692307,1,과부하
32,137,9,0.5555555555555556,1,과부하
32,138,5,1.0,0,정상
32,139,9,0.6666666666666666,0,정상
32,140,13,0.6923076923076923,0,정상
32,141,13,0.5384615384615384,1,과부하
32,148,13,0.6153846153846154,1,과부하
32,149,5,1.0,0,정상
32,150,9,0.4444444444444444,1,과부하
32,151,9,0.7777777777777778,0,정상
32,152,13,0.2307692307692307,1,과부하
32,153,9,0.8888888888888888,0,정상
32,154,5,1.0,0,정상
32,155,9,1.0,0,정상
32,156,5,1.0,0,정상
32,157,5,1.0,0,정상
32,158,13,0.5384615384615384,1,과부하
32,159,13,0.4615384615384615,1,과부하
33,4,13,0.3076923076923077,1,과부하
33,5,5,1.0,0,정상
33,6,9,0.2222222222222222,1,과부하
33,7,13,0.2307692307692307,1,과부하
33,8,13,0.1538461538461538,1,과부하
33,9,9,0.1111111111111111,1,과부하
33,10,9,0.3333333333333333,1,과부하
33,11,5,0.2,1,과부하
33,12,9,0.2222222222222222,1,과부하
33,13,5,1.0,0,정상
33,14,5,1.0,0,정상
33,15,13,0.0769230769230769,1,과부하
33,22,13,0.3846153846153846,1,과부하
33,23,9,0.1111111111111111,1,과부하
33,24,9,0.3333333333333333,1,과부하
33,25,9,0.3333333333333333,1,과부하
33,26,9,0.2222222222222222,1,과부하
33,27,13,0.1538461538461538,1,과부하
33,28,5,1.0,0,정상
33,29,5,0.2,1,과부하
33,30,5,1.0,0,정상
33,31,5,0.6,1,과부하
33,32,13,0.3076923076923077,1,과부하
33,33,13,0.1538461538461538,1,과부하
33,40,13,0.0769230769230769,1,과부하
33,41,13,0.3846153846153846,1,과부하
33,42,9,0.0,1,과부하
33,43,5,0.6,1,과부하
33,44,9,0.3333333333333333,1,과부하
33,45,13,0.0769230769230769,1,과부하
33,46,9,0.3333333333333333,1,과부하
33,47,5,1.0,0,정상
33,48,5,0.8,0,정상
33,49,9,0.2222222222222222,1,과부하
33,50,13,0.3076923076923077,1,과부하
33,51,5,1.0,0,정상
33,58,13,0.1538461538461538,1,과부하
33,59,5,1.0,0,정상
33,60,5,1.0,0,정상
33,61,9,0.3333333333333333,1,과부하
33,62,5,0.8,0,정상
33,63,13,0.3076923076923077,1,과부하
33,64,13,0.1538461538461538,1,과부하
33,65,13,0.2307692307692307,1,과부하
33,66,9,0.3333333333333333,1,과부하
33,67,5,1.0,0,정상
33,68,9,0.2222222222222222,1,과부하
33,69,9,0.2222222222222222,1,과부하
33,76,9,0.2222222222222222,1,과부하
33,77,13,0.1111111111111111,1,과부하
33,78,5,1.0,0,정상
33,79,9,0.4444444444444444,1,과부하
33,80,5,1.0,0,정상
33,81,9,0.3333333333333333,1,과부하
33,82,13,0.2307692307692307,1,과부하
33,83,5,1.0,0,정상
33,84,13,0.1538461538461538,1,과부하
33,85,5,1.0,0,정상
33,86,13,0.3076923076923077,1,과부하
33,87,9,0.4444444444444444,1,과부하
33,94,13,0.3076923076923077,1,과부하
33,95,5,1.0,0,정상
33,96,5,0.6,1,과부하
33,97,13,0.3076923076923077,1,과부하
33,98,9,0.4444444444444444,1,과부하
33,99,13,0.125,1,과부하
33,100,13,0.0769230769230769,1,과부하
33,101,5,0.8,0,정상
33,102,9,0.2222222222222222,1,과부하
33,103,9,0.2222222222222222,1,과부하
33,104,5,1.0,0,정상
33,105,9,0.0,1,과부하
33,112,9,0.4444444444444444,1,과부하
33,113,5,1.0,0,정상
33,114,13,0.3076923076923077,1,과부하
33,115,13,0.1538461538461538,1,과부하
33,116,13,0.3076923076923077,1,과부하
33,117,9,0.3333333333333333,1,과부하
33,118,9,0.6666666666666666,0,정상
33,119,5,1.0,0,정상
33,120,9,0.3333333333333333,1,과부하
33,121,5,1.0,0,정상
33,122,5,1.0,0,정상
33,123,13,0.2307692307692307,1,과부하
33,130,9,0.4444444444444444,1,과부하
33,131,13,0.2307692307692307,1,과부하
33,132,9,0.1111111111111111,1,과부하
33,133,5,1.0,0,정상
33,134,9,0.4444444444444444,1,과부하
33,135,5,1.0,0,정상
33,136,13,0.3076923076923077,1,과부하
33,137,5,1.0,0,정상
33,138,5,0.3333333333333333,1,과부하
33,139,9,0.5555555555555556,1,과부하
33,140,13,0.1538461538461538,1,과부하
33,141,13,0.4615384615384615,1,과부하
33,148,9,0.3333333333333333,1,과부하
33,149,9,0.5555555555555556,1,과부하
33,150,13,0.1538461538461538,1,과부하
33,151,13,0.2307692307692307,1,과부하
33,152,9,0.4444444444444444,1,과부하
33,153,5,1.0,0,정상
33,154,5,1.0,0,정상
33,155,13,0.3076923076923077,1,과부하
33,156,5,1.0,0,정상
33,157,5,1.0,0,정상
33,158,13,0.0769230769230769,1,과부하
33,159,9,0.1111111111111111,1,과부하
34,4,13,0.4615384615384615,1,과부하
34,5,5,1.0,0,정상
34,6,9,0.7777777777777778,0,정상
34,7,13,0.1538461538461538,1,과부하
34,8,5,1.0,0,정상
34,9,9,0.6666666666666666,0,정상
34,10,5,1.0,0,정상
34,11,5,1.0,0,정상
34,12,13,0.6153846153846154,1,과부하
34,13,13,0.4615384615384615,1,과부하
34,14,9,0.3333333333333333,1,과부하
34,15,9,0.6666666666666666,0,정상
34,22,9,0.2222222222222222,1,과부하
34,23,5,1.0,0,정상
34,24,9,0.7777777777777778,0,정상
34,25,13,0.3076923076923077,1,과부하
34,26,9,0.8888888888888888,0,정상
34,27,5,1.0,0,정상
34,28,13,0.3076923076923077,1,과부하
34,29,13,0.3846153846153846,1,과부하
34,30,5,1.0,0,정상
34,31,13,0.4615384615384615,1,과부하
34,32,5,1.0,0,정상
34,33,9,0.5555555555555556,1,과부하
34,40,9,0.7777777777777778,0,정상
34,41,5,1.0,0,정상
34,42,9,0.7777777777777778,0,정상
34,43,13,0.1538461538461538,1,과부하
34,44,5,1.0,0,정상
34,45,5,1.0,0,정상
34,46,5,1.0,0,정상
34,47,13,0.2307692307692307,1,과부하
34,48,13,0.3076923076923077,1,과부하
34,49,9,0.5555555555555556,1,과부하
34,50,13,0.5384615384615384,1,과부하
34,51,9,0.7777777777777778,0,정상
34,58,9,0.8888888888888888,0,정상
34,59,13,0.5384615384615384,1,과부하
34,60,5,1.0,0,정상
34,61,13,0.6153846153846154,1,과부하
34,62,13,0.7692307692307693,0,정상
34,63,13,0.4615384615384615,1,과부하
34,64,5,1.0,0,정상
34,65,5,1.0,0,정상
34,66,9,0.6666666666666666,0,정상
34,67,9,1.0,0,정상
34,68,9,0.2222222222222222,1,과부하
34,69,5,1.0,0,정상
34,76,5,1.0,0,정상
34,77,13,0.6923076923076923,0,정상
34,78,9,0.1111111111111111,1,과부하
34,79,9,0.4444444444444444,1,과부하
34,80,5,1.0,0,정상
34,81,13,0.5384615384615384,1,과부하
34,82,13,0.3076923076923077,1,과부하
34,83,13,0.6153846153846154,1,과부하
34,84,9,0.3333333333333333,1,과부하
34,85,9,0.8888888888888888,0,정상
34,86,5,1.0,0,정상
34,87,5,1.0,0,정상
34,94,9,0.8888888888888888,0,정상
34,95,5,1.0,0,정상
34,96,5,1.0,0,정상
34,97,9,0.7777777777777778,0,정상
34,98,13,0.5384615384615384,1,과부하
34,99,13,0.5384615384615384,1,과부하
34,100,5,1.0,0,정상
34,101,5,1.0,0,정상
34,102,9,0.6666666666666666,0,정상
34,103,13,0.6153846153846154,1,과부하
34,104,9,0.5555555555555556,1,과부하
34,105,13,0.2307692307692307,1,과부하
34,112,5,1.0,0,정상
34,113,5,1.0,0,정상
34,114,13,0.6153846153846154,1,과부하
34,115,9,0.6666666666666666,0,정상
34,116,13,0.3076923076923077,1,과부하
34,117,9,0.8888888888888888,0,정상
34,118,13,0.5384615384615384,1,과부하
34,119,5,1.0,0,정상
34,120,5,1.0,0,정상
34,121,13,0.4615384615384615,1,과부하
34,122,9,1.0,0,정상
34,123,9,1.0,0,정상
34,130,5,1.0,0,정상
34,131,5,1.0,0,정상
34,132,13,0.3846153846153846,1,과부하
34,133,9,1.0,0,정상
34,134,13,0.5384615384615384,1,과부하
34,135,13,0.6923076923076923,0,정상
34,136,9,1.0,0,정상
34,137,9,0.6666666666666666,0,정상
34,138,13,0.6153846153846154,1,과부하
34,139,5,1.0,0,정상
34,140,5,1.0,0,정상
34,141,9,1.0,0,정상
34,148,9,0.8888888888888888,0,정상
34,149,13,0.6923076923076923,0,정상
34,150,5,1.0,0,정상
34,151,9,0.7777777777777778,0,정상
34,152,5,1.0,0,정상
34,153,5,1.0,0,정상
34,154,9,1.0,0,정상
34,155,13,0.6153846153846154,1,과부하
34,156,13,0.3846153846153846,1,과부하
34,157,5,1.0,0,정상
34,158,9,1.0,0,정상
34,159,13,0.6923076923076923,0,정상
35,4,5,1.0,0,정상
35,5,13,0.0769230769230769,1,과부하
35,6,9,0.3333333333333333,1,과부하
35,7,13,0.3076923076923077,1,과부하
35,8,9,0.7777777777777778,0,정상
35,9,13,0.1538461538461538,1,과부하
35,10,5,1.0,0,정상
35,11,5,1.0,0,정상
35,12,9,0.3333333333333333,1,과부하
35,13,9,0.2222222222222222,1,과부하
35,14,13,0.0,1,과부하
35,15,5,1.0,0,정상
35,22,5,1.0,0,정상
35,23,13,0.3076923076923077,1,과부하
35,24,5,1.0,0,정상
35,25,13,0.3076923076923077,1,과부하
35,26,9,0.2222222222222222,1,과부하
35,27,9,0.3333333333333333,1,과부하
35,28,5,1.0,0,정상
35,29,13,0.2307692307692307,1,과부하
35,30,13,0.3076923076923077,1,과부하
35,31,9,0.4444444444444444,1,과부하
35,32,9,0.1428571428571428,1,과부하
35,33,5,0.4,1,과부하
35,40,13,0.0833333333333333,1,과부하
35,41,13,0.0769230769230769,1,과부하
35,42,5,0.8,0,정상
35,43,13,0.1538461538461538,1,과부하
35,44,5,1.0,0,정상
35,45,5,1.0,0,정상
35,46,9,0.2222222222222222,1,과부하
35,47,9,0.3333333333333333,1,과부하
35,48,13,0.1538461538461538,1,과부하
35,49,5,1.0,0,정상
35,50,9,1.0,0,정상
35,51,9,0.7777777777777778,0,정상
35,58,13,0.0769230769230769,1,과부하
35,59,13,0.6923076923076923,0,정상
35,60,9,0.4444444444444444,1,과부하
35,61,9,0.6666666666666666,0,정상
35,62,5,1.0,0,정상
35,63,5,1.0,0,정상
35,64,5,1.0,0,정상
35,65,13,0.0,1,과부하
35,66,9,0.2222222222222222,1,과부하
35,67,9,0.4444444444444444,1,과부하
35,68,13,0.0,1,과부하
35,69,5,1.0,0,정상
35,76,5,1.0,0,정상
35,77,9,0.6666666666666666,0,정상
35,78,13,0.2307692307692307,1,과부하
35,79,9,0.3333333333333333,1,과부하
35,80,5,1.0,0,정상
35,81,9,0.5555555555555556,1,과부하
35,82,5,1.0,0,정상
35,83,13,0.0,1,과부하
35,84,5,0.8,0,정상
35,85,13,0.3076923076923077,1,과부하
35,86,9,0.3333333333333333,1,과부하
35,87,13,0.6153846153846154,1,과부하
35,94,13,0.2307692307692307,1,과부하
35,95,5,1.0,0,정상
35,96,5,1.0,0,정상
35,97,5,1.0,0,정상
35,98,9,0.7777777777777778,0,정상
35,99,13,0.1,1,과부하
35,100,9,0.2222222222222222,1,과부하
35,101,9,0.3333333333333333,1,과부하
35,102,13,0.1666666666666666,1,과부하
35,103,5,1.0,0,정상
35,104,9,0.2222222222222222,1,과부하
35,105,13,0.2857142857142857,1,과부하
35,112,9,0.5555555555555556,1,과부하
35,113,5,0.6,1,과부하
35,114,13,0.3846153846153846,1,과부하
35,115,9,0.7777777777777778,0,정상
35,116,5,1.0,0,정상
35,117,5,1.0,0,정상
35,118,9,0.6666666666666666,0,정상
35,119,13,0.3076923076923077,1,과부하
35,120,5,1.0,0,정상
35,121,13,0.5384615384615384,1,과부하
35,122,13,0.1538461538461538,1,과부하
35,123,9,0.4444444444444444,1,과부하
35,130,9,0.3333333333333333,1,과부하
35,131,5,1.0,0,정상
35,132,9,0.6666666666666666,0,정상
35,133,13,0.3076923076923077,1,과부하
35,134,5,1.0,0,정상
35,135,9,0.6666666666666666,0,정상
35,136,5,1.0,0,정상
35,137,13,0.1538461538461538,1,과부하
35,138,9,0.3333333333333333,1,과부하
35,139,13,0.4615384615384615,1,과부하
35,140,13,0.0769230769230769,1,과부하
35,141,5,1.0,0,정상
35,148,13,0.2307692307692307,1,과부하
35,149,9,0.8888888888888888,0,정상
35,150,5,1.0,0,정상
35,151,5,1.0,0,정상
35,152,13,0.4615384615384615,1,과부하
35,153,13,0.3076923076923077,1,과부하
35,154,9,1.0,0,정상
35,155,9,0.8888888888888888,0,정상
35,156,5,1.0,0,정상
35,157,9,0.2222222222222222,1,과부하
35,158,5,1.0,0,정상
35,159,13,0.5,1,과부하
36,4,5,1.0,0,정상
36,5,13,0.0909090909090909,1,과부하
36,6,9,0.3333333333333333,1,과부하
36,7,9,0.1111111111111111,1,과부하
36,8,5,0.6,1,과부하
36,9,5,1.0,0,정상
36,10,5,1.0,0,정상
36,11,13,0.0909090909090909,1,과부하
36,12,9,0.1428571428571428,1,과부하
36,13,13,0.0769230769230769,1,과부하
36,14,9,0.0,1,과부하
36,15,13,0.0,1,과부하
36,22,9,0.1111111111111111,1,과부하
36,23,9,0.5555555555555556,1,과부하
36,24,5,0.4,1,과부하
36,25,5,0.8,0,정상
36,26,13,0.0769230769230769,1,과부하
36,27,5,1.0,0,정상
36,28,13,0.2,1,과부하
36,29,9,0.0,1,과부하
36,30,13,0.0,1,과부하
36,31,5,1.0,0,정상
36,32,9,0.3333333333333333,1,과부하
36,33,13,0.1538461538461538,1,과부하
36,40,5,1.0,0,정상
36,41,9,0.3333333333333333,1,과부하
36,42,9,0.0,1,과부하
36,43,5,0.4,1,과부하
36,44,5,0.4,1,과부하
36,45,13,0.1538461538461538,1,과부하
36,46,9,0.3333333333333333,1,과부하
36,47,13,0.0909090909090909,1,과부하
36,48,5,0.0,1,과부하
36,49,13,0.1,1,과부하
36,50,13,0.0,1,과부하
36,51,9,0.0,1,과부하
36,58,9,0.2222222222222222,1,과부하
36,59,5,0.6,1,과부하
36,60,13,0.1538461538461538,1,과부하
36,61,5,1.0,0,정상
36,62,9,0.1111111111111111,1,과부하
36,63,5,0.6,1,과부하
36,64,9,0.2222222222222222,1,과부하
36,65,13,0.0,1,과부하
36,66,5,0.4,1,과부하
36,67,13,0.1538461538461538,1,과부하
36,68,9,0.4444444444444444,1,과부하
36,69,13,0.25,1,과부하
36,76,5,1.0,0,정상
36,77,9,0.1111111111111111,1,과부하
36,78,5,0.6,1,과부하
36,79,9,0.0,1,과부하
36,80,9,1.0,0,정상
36,81,5,0.6,1,과부하
36,82,9,0.1111111111111111,1,과부하
36,83,5,0.6,1,과부하
36,84,13,0.2307692307692307,1,과부하
36,85,13,0.1666666666666666,1,과부하
36,86,13,0.0,1,과부하
36,87,13,0.2307692307692307,1,과부하
36,94,9,0.3333333333333333,1,과부하
36,95,13,0.2307692307692307,1,과부하
36,96,5,1.0,0,정상
36,97,5,0.6,1,과부하
36,98,5,0.4,1,과부하
36,99,13,0.1538461538461538,1,과부하
36,100,13,0.125,1,과부하
36,101,9,0.2222222222222222,1,과부하
36,102,9,0.2222222222222222,1,과부하
36,103,13,0.0909090909090909,1,과부하
36,104,5,0.0,1,과부하
36,105,9,0.4444444444444444,1,과부하
36,112,9,0.25,1,과부하
36,113,5,1.0,0,정상
36,114,9,0.3333333333333333,1,과부하
36,115,9,0.2,1,과부하
36,116,13,0.0769230769230769,1,과부하
36,117,5,0.6,1,과부하
36,118,13,0.0769230769230769,1,과부하
36,119,13,0.1818181818181818,1,과부하
36,120,5,1.0,0,정상
36,121,13,0.0,1,과부하
36,122,9,0.0,1,과부하
36,123,5,1.0,0,정상
36,130,13,0.0769230769230769,1,과부하
36,131,5,0.6,1,과부하
36,132,5,0.8,0,정상
36,133,5,0.8,0,정상
36,134,13,0.2307692307692307,1,과부하
36,135,5,1.0,0,정상
36,136,9,0.2222222222222222,1,과부하
36,137,9,0.2222222222222222,1,과부하
36,138,9,0.1111111111111111,1,과부하
36,139,13,0.0769230769230769,1,과부하
36,140,9,0.0,1,과부하
36,141,13,0.1538461538461538,1,과부하
36,148,9,0.1111111111111111,1,과부하
36,149,5,0.4,1,과부하
36,150,9,0.3333333333333333,1,과부하
36,151,9,0.1111111111111111,1,과부하
36,152,5,0.6,1,과부하
36,153,13,0.1111111111111111,1,과부하
36,154,9,0.4444444444444444,1,과부하
36,155,5,1.0,0,정상
36,156,13,0.2307692307692307,1,과부하
36,157,5,0.4,1,과부하
36,158,13,0.0,1,과부하
36,159,13,0.1538461538461538,1,과부하
37,4,5,1.0,0,정상
37,5,5,1.0,0,정상
37,6,13,0.25,1,과부하
37,7,13,0.4615384615384615,1,과부하
37,8,5,1.0,0,정상
37,9,9,0.4444444444444444,1,과부하
37,10,9,0.6666666666666666,0,정상
37,11,9,0.0,1,과부하
37,12,5,1.0,0,정상
37,13,13,0.1538461538461538,1,과부하
37,14,9,0.5555555555555556,1,과부하
37,15,13,0.4615384615384615,1,과부하
37,22,5,1.0,0,정상
37,23,5,1.0,0,정상
37,24,9,0.0,1,과부하
37,25,13,0.4615384615384615,1,과부하
37,26,9,0.5555555555555556,1,과부하
37,27,13,0.5384615384615384,1,과부하
37,28,9,0.4444444444444444,1,과부하
37,29,5,1.0,0,정상
37,30,13,0.5384615384615384,1,과부하
37,31,5,1.0,0,정상
37,32,13,0.2222222222222222,1,과부하
37,33,9,0.6666666666666666,0,정상
37,40,5,1.0,0,정상
37,41,13,0.5384615384615384,1,과부하
37,42,5,0.6,1,과부하
37,43,9,0.6666666666666666,0,정상
37,44,13,0.3076923076923077,1,과부하
37,45,13,0.3846153846153846,1,과부하
37,46,9,0.7777777777777778,0,정상
37,47,5,1.0,0,정상
37,48,5,1.0,0,정상
37,49,9,0.6666666666666666,0,정상
37,50,9,0.6666666666666666,0,정상
37,51,13,0.5384615384615384,1,과부하
37,58,5,1.0,0,정상
37,59,5,1.0,0,정상
37,60,5,1.0,0,정상
37,61,9,0.5,1,과부하
37,62,5,1.0,0,정상
37,63,9,1.0,0,정상
37,64,13,0.1538461538461538,1,과부하
37,65,13,0.3846153846153846,1,과부하
37,66,13,0.4615384615384615,1,과부하
37,67,13,0.3846153846153846,1,과부하
37,68,9,0.6666666666666666,0,정상
37,69,9,0.7777777777777778,0,정상
37,76,5,1.0,0,정상
37,77,9,0.5555555555555556,1,과부하
37,78,5,1.0,0,정상
37,79,9,0.2222222222222222,1,과부하
37,80,5,1.0,0,정상
37,81,13,0.4615384615384615,1,과부하
37,82,13,0.5384615384615384,1,과부하
37,83,9,0.5555555555555556,1,과부하
37,84,5,1.0,0,정상
37,85,13,0.4615384615384615,1,과부하
37,86,13,0.3846153846153846,1,과부하
37,87,9,0.5555555555555556,1,과부하
37,94,5,1.0,0,정상
37,95,13,0.4615384615384615,1,과부하
37,96,9,0.5555555555555556,1,과부하
37,97,5,0.4,1,과부하
37,98,9,0.5555555555555556,1,과부하
37,99,5,0.2,1,과부하
37,100,9,0.5555555555555556,1,과부하
37,101,13,0.5384615384615384,1,과부하
37,102,5,1.0,0,정상
37,103,9,1.0,0,정상
37,104,13,0.0909090909090909,1,과부하
37,105,13,0.5384615384615384,1,과부하
37,112,9,0.3333333333333333,1,과부하
37,113,13,0.3076923076923077,1,과부하
37,114,13,0.5384615384615384,1,과부하
37,115,13,0.4615384615384615,1,과부하
37,116,9,0.7777777777777778,0,정상
37,117,9,0.5555555555555556,1,과부하
37,118,5,1.0,0,정상
37,119,5,1.0,0,정상
37,120,13,0.1428571428571428,1,과부하
37,121,5,1.0,0,정상
37,122,5,1.0,0,정상
37,123,9,0.4444444444444444,1,과부하
37,130,9,0.7777777777777778,0,정상
37,131,5,1.0,0,정상
37,132,13,0.2307692307692307,1,과부하
37,133,9,0.6666666666666666,0,정상
37,134,5,1.0,0,정상
37,135,5,1.0,0,정상
37,136,5,1.0,0,정상
37,137,9,0.7777777777777778,0,정상
37,138,13,0.5384615384615384,1,과부하
37,139,13,0.3846153846153846,1,과부하
37,140,9,0.4444444444444444,1,과부하
37,141,13,0.4615384615384615,1,과부하
37,148,9,0.7777777777777778,0,정상
37,149,13,0.5384615384615384,1,과부하
37,150,13,0.2307692307692307,1,과부하
37,151,9,0.7777777777777778,0,정상
37,152,5,1.0,0,정상
37,153,13,0.4615384615384615,1,과부하
37,154,5,1.0,0,정상
37,155,5,1.0,0,정상
37,156,13,0.4615384615384615,1,과부하
37,157,5,1.0,0,정상
37,158,9,0.6666666666666666,0,정상
37,159,9,0.6666666666666666,0,정상
38,4,13,0.2307692307692307,1,과부하
38,5,13,0.2307692307692307,1,과부하
38,6,9,0.3333333333333333,1,과부하
38,7,9,0.3333333333333333,1,과부하
38,8,9,0.2222222222222222,1,과부하
38,9,5,0.8,0,정상
38,10,9,0.3333333333333333,1,과부하
38,11,5,1.0,0,정상
38,12,5,1.0,0,정상
38,13,13,0.3076923076923077,1,과부하
38,14,13,0.2307692307692307,1,과부하
38,15,5,1.0,0,정상
38,22,13,0.1538461538461538,1,과부하
38,23,9,0.4444444444444444,1,과부하
38,24,13,0.1538461538461538,1,과부하
38,25,13,0.0769230769230769,1,과부하
38,26,5,0.8,0,정상
38,27,5,1.0,0,정상
38,28,5,0.8,0,정상
38,29,9,0.4444444444444444,1,과부하
38,30,5,1.0,0,정상
38,31,13,0.2307692307692307,1,과부하
38,32,9,0.1111111111111111,1,과부하
38,33,9,0.0,1,과부하
38,40,13,0.0,1,과부하
38,41,5,0.6,1,과부하
38,42,5,1.0,0,정상
38,43,5,1.0,0,정상
38,44,9,0.2222222222222222,1,과부하
38,45,9,0.3333333333333333,1,과부하
38,46,13,0.1538461538461538,1,과부하
38,47,13,0.2307692307692307,1,과부하
38,48,9,0.1111111111111111,1,과부하
38,49,13,0.1538461538461538,1,과부하
38,50,5,1.0,0,정상
38,51,9,0.2,1,과부하
38,58,9,0.3333333333333333,1,과부하
38,59,13,0.0833333333333333,1,과부하
38,60,5,1.0,0,정상
38,61,9,0.5555555555555556,1,과부하
38,62,13,0.0,1,과부하
38,63,9,0.1111111111111111,1,과부하
38,64,9,0.1111111111111111,1,과부하
38,65,13,0.0769230769230769,1,과부하
38,66,5,1.0,0,정상
38,67,5,0.8,0,정상
38,68,5,0.8,0,정상
38,69,13,0.2307692307692307,1,과부하
38,76,9,0.2222222222222222,1,과부하
38,77,13,0.1111111111111111,1,과부하
38,78,13,0.0,1,과부하
38,79,9,0.0,1,과부하
38,80,13,0.0,1,과부하
38,81,5,1.0,0,정상
38,82,13,0.0769230769230769,1,과부하
38,83,9,0.3333333333333333,1,과부하
38,84,9,0.1111111111111111,1,과부하
38,85,5,1.0,0,정상
38,86,5,1.0,0,정상
38,87,5,1.0,0,정상
38,94,9,0.375,1,과부하
38,95,5,1.0,0,정상
38,96,9,0.5714285714285714,1,과부하
38,97,5,0.6,1,과부하
38,98,13,0.3076923076923077,1,과부하
38,99,5,1.0,0,정상
38,100,13,0.3846153846153846,1,과부하
38,101,13,0.0769230769230769,1,과부하
38,102,5,1.0,0,정상
38,103,9,0.3333333333333333,1,과부하
38,104,13,0.0769230769230769,1,과부하
38,105,9,0.0,1,과부하
38,112,9,0.3333333333333333,1,과부하
38,113,13,0.3076923076923077,1,과부하
38,114,13,0.3076923076923077,1,과부하
38,115,13,0.2307692307692307,1,과부하
38,116,9,0.25,1,과부하
38,117,5,0.4,1,과부하
38,118,9,0.3333333333333333,1,과부하
38,119,5,0.4,1,과부하
38,120,5,1.0,0,정상
38,121,13,0.0909090909090909,1,과부하
38,122,9,0.3333333333333333,1,과부하
38,123,5,1.0,0,정상
38,130,9,0.1111111111111111,1,과부하
38,131,5,0.6,1,과부하
38,132,5,0.4,1,과부하
38,133,13,0.3076923076923077,1,과부하
38,134,13,0.1538461538461538,1,과부하
38,135,13,0.2307692307692307,1,과부하
38,136,9,0.1111111111111111,1,과부하
38,137,9,0.3333333333333333,1,과부하
38,138,5,1.0,0,정상
38,139,9,0.2222222222222222,1,과부하
38,140,13,0.0,1,과부하
38,141,5,1.0,0,정상
38,148,13,0.1538461538461538,1,과부하
38,149,9,0.1111111111111111,1,과부하
38,150,13,0.0,1,과부하
38,151,9,0.25,1,과부하
38,152,5,1.0,0,정상
38,153,5,0.8,0,정상
