subject,trial_seg,peak_val,peak_pos,early_mean,late_val,decline,plateau_len,volatility,condition,global_trial_num,trial,accuracy_z,predicted_z,load_score_pct,load_label
13,81,0.08313442249736536,1.0,-0.08132563955067695,-0.6429052244243949,0.7260396469217603,1.0,0.2568228388172062,9.0,81.0,81,-0.26167539990208005,-0.5766607007890986,47.68114159183171,과부하
13,82,0.3806715130470488,13.0,0.08431695918082482,0.3806715130470488,0.0,2.0,0.2689497268734706,13.0,82.0,82,-1.2637382548212213,-1.4555954834950244,94.74720137778324,과부하
13,83,0.24469322028493412,8.0,-0.0833620337299962,-0.04172028559125618,0.2864135058761903,0.0,0.2517253435281242,9.0,83.0,83,-0.584921482134061,-0.9545548961798836,67.03161520482223,과부하
13,84,0.7744373169034722,3.0,0.386100843432966,-0.012151944192868136,0.7865892610963403,2.0,0.29316414613925984,13.0,84.0,84,-0.6595167318799027,-1.075247333183801,75.0030754090294,과부하
13,85,0.26484699169941095,12.0,-0.31200806234905903,-0.1114373820243788,0.37628437372378976,2.0,0.288972573416311,13.0,85.0,85,-0.8833024811174283,-1.3638499125863837,89.32217984992003,과부하
13,86,0.5075545309746241,2.0,0.12327459294634817,-0.1364501631798456,0.6440046941544697,0.0,0.4709674685433699,5.0,86.0,86,1.3545550112578253,0.09128392565571182,29.88067412965924,정상
13,87,0.1450665049536468,7.0,-0.18623087634941343,-0.1790690199169438,0.3241355248705906,0.0,0.3582212147496825,9.0,87.0,87,-1.231413646598023,-0.9709191273468416,68.01574609423054,과부하
13,94,1.544632921141198,9.0,0.3033690515812486,1.544632921141198,0.0,0.0,0.458606015143329,9.0,94.0,94,-0.9081675643660421,-0.6774447539441953,52.60179603887317,과부하
13,95,1.0549036672750338,7.0,-0.29500116635445384,-0.07055073652302557,1.1254544037980594,0.0,0.41465396339521177,13.0,95.0,95,-1.3308739795924789,-1.0215278022655432,71.3002829376307,과부하
13,96,0.6379289486721573,1.0,0.2257061735052293,-0.4173178299056426,1.0552467785778,0.0,0.179825822451942,9.0,96.0,96,-1.231413646598023,-0.23192261897670569,40.25095337679911,정상
13,97,0.1271484982500528,5.0,0.010049541997416433,0.1271484982500528,0.0,1.0,0.21319121088497872,5.0,97.0,97,1.3545550112578253,0.7843351592738252,1.0087341616435026,정상
13,98,0.4620350332034526,7.0,-0.2656403646681296,-0.017228808698737552,0.4792638419021902,0.0,0.24123243634932026,9.0,98.0,98,-0.9728167808124382,-0.9698041804293202,67.96653954976011,과부하
13,99,-0.3008195285187458,1.0,-0.6455827891115973,-0.8245081865527553,0.5236886580340094,1.0,0.10729389275715107,5.0,99.0,99,0.19086911522269343,0.30939142809079906,22.462787550744252,정상
13,100,0.5076951567321606,13.0,-0.40602685839077546,0.5076951567321606,0.0,0.0,0.5472669144362957,13.0,100.0,100,-1.3308739795924789,-1.2613871378956423,84.95509902817075,과부하
13,101,1.3499349316751355,5.0,0.21320329499008964,-0.5352088748444741,1.8851438065196096,1.0,0.5250620172610145,13.0,101.0,101,-1.1070882303549536,-0.9116296637393968,65.05105178988805,과부하
13,102,1.915153041453614,4.0,0.9238376601520619,-0.05653317988133644,1.9716862213349504,0.0,0.7668084881598166,9.0,102.0,102,-0.584921482134061,-0.4011593844955507,43.73231639808095,과부하
13,103,0.16955652604192295,1.0,-0.3730183439817786,-0.6771391125888471,0.84669563863077,1.0,0.29039604288014687,13.0,103.0,103,-0.8833024811174283,-0.38957592529960827,43.535490220199286,과부하
13,104,0.5021259592802014,2.0,0.08226167576526144,-0.3725045154063489,0.8746304746865503,1.0,0.2945331039953841,5.0,104.0,104,1.3545550112578253,-0.6248789245123708,49.48948210111945,과부하
13,105,0.43095408707721194,5.0,-0.15773998484563628,0.43095408707721194,0.0,0.0,0.2204950805498648,5.0,105.0,105,1.3545550112578253,0.7321759624067837,2.903186123754452,정상
13,112,0.7335955625006694,6.0,0.19349072944657503,0.4228579617082291,0.3107376007924403,0.0,0.25989552147369455,13.0,112.0,112,-1.1070882303549536,-1.034742066225973,72.18600073809816,과부하
13,113,0.10970973240311821,4.0,0.022678754977672178,-0.3183496791141014,0.4280594115172196,3.0,0.23982141152596176,13.0,113.0,113,-1.1070882303549536,-1.0791212603886493,75.3229179480871,과부하
13,114,-0.026060551295216783,1.0,-0.30885604264189864,-0.4144107641031365,0.3883502128079197,0.0,0.27135833428567413,9.0,114.0,114,-0.9081675643660421,0.34704134199323067,20.80206667486776,정상
13,115,0.34269777671099266,1.0,-0.0475951466374374,-0.32728917817474734,0.66998695488574,3.0,0.26726542932711317,9.0,115.0,115,-1.231413646598023,-1.1369786602610936,79.54237913642514,과부하
13,116,0.17681160090554737,2.0,0.010374609236865418,-0.12414047933084227,0.30095208023638964,0.0,0.26596181971599836,5.0,116.0,116,-0.584921482134061,0.38122942390524367,18.759995079345558,정상
13,117,0.026694074091854425,2.0,-0.29685251624739967,-0.13714367118720538,0.1638377452790598,0.0,0.3696620404192122,5.0,117.0,117,1.3545550112578253,0.3834578225688628,18.686185262639924,정상
13,118,0.17478248199075352,1.0,-0.27319129528395864,-0.9735595313150265,1.14834201330578,0.0,0.36858549744155883,13.0,118.0,118,-0.8833024811174283,-0.33025528636574536,42.12080206667487,과부하
13,119,0.5407044163700441,9.0,0.1952914749876385,0.5407044163700441,0.0,1.0,0.46614429036112653,9.0,119.0,119,0.06157068232990114,-0.720193622895762,55.30815598474597,과부하
13,120,0.007275190152228106,3.0,-0.06413846745973562,-0.05997273534139147,0.06724792549361958,3.0,0.10652465913826842,5.0,120.0,120,0.7727120632402594,0.24344075466619658,24.677082051912905,정상
13,121,0.5839871048692595,13.0,-0.011689997637766148,0.5839871048692595,0.0,1.0,0.41931747134235603,13.0,121.0,121,-1.1070882303549536,-1.5170153381623717,97.92102349612499,과부하
13,122,1.0468931493352347,4.0,0.4310269879618687,0.25558862804823423,0.7913045212870005,1.0,0.4276760244760391,9.0,122.0,122,-0.26167539990208005,-0.6310812712901446,49.79702300405954,과부하
13,123,-0.0035478426055037815,1.0,-0.32739858418285567,-0.22965917610097364,0.22611133349546986,0.0,0.5241407547702672,5.0,123.0,123,1.3545550112578253,0.28349159482667163,23.360806987329312,정상
13,130,0.03135030700368624,1.0,-0.22690005598948398,-0.4716652816373239,0.5030155886410101,1.0,0.0713532891799214,5.0,130.0,130,1.3545550112578253,0.41897197137507036,16.75482839217615,정상
13,131,0.2928397119227819,4.0,0.07809403143621782,0.15609880965712186,0.13674090226566005,1.0,0.13466761117035617,5.0,131.0,131,0.19086911522269343,0.48313973965863705,13.211957190306308,정상
13,132,-0.04451012530806331,1.0,-0.32018430600002307,-1.2686908869743032,1.22418076166624,0.0,0.3825618624267325,13.0,132.0,132,-1.1070882303549536,-0.3385495721433941,42.29302497232132,과부하
13,133,0.30698144394470717,8.0,-0.0793538101937008,0.06772534473037695,0.23925609921433022,4.0,0.1313239355904999,9.0,133.0,133,-0.584921482134061,-0.9385637245237384,66.34272358223643,과부하
13,134,0.10202849163927397,1.0,-0.0885359943925744,-0.21392601309918646,0.31595450473846043,2.0,0.09092194611748947,5.0,134.0,134,0.19086911522269343,0.268715715178646,23.70525279862221,정상
13,135,0.370038131239375,9.0,-0.5154057479899625,-0.7236798202487345,1.0937179514881095,3.0,0.29910473057399106,13.0,135.0,135,-1.5546597288300041,-1.4954472274567914,97.08451224012794,과부하
13,136,0.471530942374609,4.0,0.2266847125417847,-0.09696732100214156,0.5684982633767506,1.0,0.17804961063708438,9.0,136.0,136,-0.9081675643660421,-0.4144861709067314,43.978349120433016,과부하
13,137,0.7584622288283507,1.0,0.2763295767452405,0.04371395902905029,0.7147482697993004,1.0,0.4018994595684822,5.0,137.0,137,1.3545550112578253,-0.5587863151205394,47.16447287489236,과부하
13,138,0.8606461789121385,6.0,-0.07602763346109356,-0.48018946952262187,1.3408356484347603,1.0,0.4655099081031889,13.0,138.0,138,-0.8833024811174283,-1.0626633405884194,73.9820396112683,과부하
13,139,1.9614651671874999,4.0,0.8378336238115679,0.8605511702744897,1.1009139969130102,0.0,0.7180026645878219,9.0,139.0,139,-0.26167539990208005,-0.33856935747676176,42.30532660843892,과부하
13,140,0.11247909212957552,8.0,-0.37939442758912867,-0.2257896126191543,0.33826870474872983,2.0,0.18912683830210578,9.0,140.0,140,-0.9081675643660421,-1.0592471105498023,73.73600688891622,과부하
13,141,1.4925209391694576,11.0,-0.25801473102770806,0.8087337032299775,0.6837872359394801,1.0,0.6253247248143795,13.0,141.0,141,-1.1070882303549536,-1.2548619847241624,84.65985976134826,과부하
13,148,0.17170548406071795,6.0,-0.3927556418558222,-0.1802857859445126,0.35199127000523056,2.0,0.3686653847354795,13.0,148.0,148,-0.43573098264237753,-1.035577717741725,72.24750891868618,과부하
13,149,1.1382655217589122,13.0,-0.1819373958822615,1.1382655217589122,0.0,1.0,0.464713561860959,13.0,149.0,149,-1.1070882303549536,-1.3524889755153253,88.70709804403985,과부하
